date,sma_50,sma_200,ema_10,macd,macd_signal,macd_histogram,rsi,bollinger_middle,bollinger_upper,bollinger_lower,atr,vwma,stoch_k,stoch_d
2022-11-14,264.1360714285714,264.1360714285714,277.7404122090345,7.821510108690688,7.671463669277071,0.15004643941361717,64.85501922301043,277.91450000000003,311.4447537231207,244.3842462768794,14.41114089452441,277.38959094191284,80.08827024138364,64.62411896781161
2022-11-15,265.7244827586207,265.7244827586207,283.6421554437555,9.921736328187365,8.12151820105913,1.8002181271282343,68.18851016096309,281.3815,313.06824255401176,249.69475744598827,14.341773687772665,282.55464559128944,95.85945232438372,82.33246834827628
2022-11-16,267.06766666666664,267.06766666666664,287.71085445398177,11.12069719727242,8.721354000301789,2.399343196970632,65.6249372540577,283.0635,316.27314366914504,249.85385633085488,13.808789852931762,285.3598317862763,88.96403826973007,88.30392027849916
2022-11-17,267.97774193548383,267.97774193548383,289.08706273507596,11.07657027479172,9.192397255199776,1.8841730195919446,59.44141028698625,284.4195,317.2797652230065,251.55923477699358,13.895304863436635,287.07688053521326,71.24711316279696,85.35686791897025
2022-11-18,268.6028125,268.6028125,288.8857786014258,10.333432996212366,9.420604403402294,0.9128285928100723,55.60616153670845,284.34000000000003,317.155461695911,251.52453830408905,13.688497373191163,286.82083440049973,59.2048828759617,73.13867810282959
2022-11-21,269.10121212121214,269.10121212121214,288.18836431025744,9.399710820730434,9.416425686867921,-0.016714866137487405,54.09743493063058,284.47,317.2745343464013,251.66546565359874,13.368604703677507,287.04052164663875,54.37149455535518,61.60783019803796
2022-11-22,269.6185294117647,269.6185294117647,287.9159344356651,8.691869106939919,9.271514370882322,-0.5796452639424032,54.83608731201123,284.2535,316.9329364925972,251.57406350740274,13.102275796271975,286.725632649238,57.07687231842501,56.88441658324731
2022-11-23,270.2437142857143,270.2437142857143,288.5675827200896,8.421943329959447,9.101600162697746,-0.6796568327382992,57.02057528127205,283.8975,316.069152036177,251.72584796382296,12.78854181082398,285.8793473786726,65.01154734303843,58.8199714056062
2022-11-25,270.6686111111111,270.6686111111111,288.01711313461874,7.639044862752996,8.809089102708796,-1.1700442399558,53.56346952593788,283.3275,314.92501880665395,251.729981193346,12.398645967193696,284.9578408768019,55.17980864310167,59.08940943485504
2022-11-28,270.95243243243243,270.95243243243243,286.77218347377897,6.590004241861834,8.365272130539404,-1.7752678886775701,51.116319973508894,282.6,313.66160534028785,251.53839465971217,12.157314112394149,284.2281000095623,46.07606796319916,55.42247464977976
2022-11-29,271.21578947368425,271.21578947368425,285.71542284218276,5.676254419319093,7.827468588295343,-2.1512141689762494,50.99574746020609,282.054,312.81118035122694,251.29681964877298,11.790363104365994,283.7780097976439,45.71703100291472,48.99096920307185
2022-11-30,272.095641025641,272.095641025641,289.3180732345131,6.855666901152347,7.633108250866744,-0.7774413497143975,62.223264128714604,282.99300000000005,315.4533577500799,250.53264224992023,12.937480025482706,285.61841837463334,86.35497216668303,59.382690377598976
2022-12-01,273.217,273.217,294.3420599191471,8.612577912262168,7.829002183145829,0.7835757291163388,66.10985637045368,285.19050000000004,320.61749861018893,249.76350138981113,13.211231452233944,288.84297693440016,94.0923214669679,75.38810821218856
2022-12-02,274.3680487804878,274.3680487804878,299.0816853883931,10.166937503162785,8.296589247149221,1.870348256013564,67.21056693721044,287.758,325.62194513323516,249.89405486676478,13.124000634217234,291.7058880314121,96.56894679486282,92.33874680950458
2022-12-05,275.27809523809526,275.27809523809526,301.53774259050346,10.645060401980572,8.766283478115492,1.8787769238650807,62.286657151151296,290.348,327.52514442192194,253.17085557807812,13.033000588916002,294.5007965793775,78.26179799106849,89.64102208429976
2022-12-06,275.98232558139534,275.98232558139534,302.2690621195028,10.337549164279608,9.080536615348315,1.2570125489312929,58.16149215529734,292.696,327.27123506789246,258.1207649321076,12.823007689707715,296.46644938502055,63.250053383231936,79.36026605638776
2022-12-07,276.7195454545454,276.7195454545454,303.38741446141137,10.206962876459443,9.305821867570542,0.9011410088889011,59.34125749937809,294.944,327.2901641100085,262.59783588999153,12.443507140442879,298.3386779186354,69.35724962482695,70.28970033304246
2022-12-08,277.4648888888889,277.4648888888889,304.63697546842747,10.135113643820148,9.471680222820464,0.6634334209996844,60.12038208563217,297.72400000000005,324.58431813896374,270.86368186103635,12.095413773268389,300.51449739981695,73.28635489913974,68.63121930239954
2022-12-09,278.38978260869567,278.38978260869567,307.4320708378043,10.74109941717893,9.725564061692157,1.0155353554867723,64.0514114346767,299.976,326.35184812305675,273.60015187694324,12.57002707517779,303.28754770848235,83.05691669651229,75.233507073493
2022-12-12,279.1725531914894,279.1725531914894,308.84078523093075,10.708169759073257,9.922085201168379,0.7860845579048785,60.85138921802487,301.2285,328.01163788070534,274.44536211929466,12.695739426950805,304.5815948849375,73.9540143220137,76.76576197255525
2022-12-13,280.03020833333335,280.03020833333335,310.93155155257966,10.971963676408507,10.132060896216405,0.8399027801921015,62.979312763217074,302.282,330.3667016606631,274.19729833933684,13.042015182168601,306.0264136807531,78.19159052828296,78.40084051560301
2022-12-14,280.80163265306123,280.80163265306123,312.1858149066561,10.853375279147997,10.276323772802725,0.5770515063452724,61.235688229721156,302.6635,331.4007835217694,273.9262164782306,12.845442669156556,306.18517392661613,73.77130016283273,75.30563500437647
2022-12-15,280.9938,280.9938,308.2265758327186,8.449428525976373,9.910944723437455,-1.4615161974610817,46.19080040325667,301.883,331.0806856328686,272.68531436713135,14.162196764216802,304.689016996182,25.482709796041828,59.148533495719185
2022-12-16,282.00759999999997,281.1843137254902,305.0417438631334,6.4936363002610165,9.227483038802166,-2.73384673854115,46.346119186120994,301.6545,331.1398758399157,272.16912416008427,13.580604138201318,304.1409825291766,26.01103135366528,41.755013770846624
2022-12-19,283.2786,281.32115384615383,301.99779043347274,4.695068188372829,8.3210000687163,-3.6259318803434706,45.21697494952818,301.6705,331.12496332007623,272.2160366799238,13.04770384261551,304.34372205581127,15.082120136731506,22.191953762146213
2022-12-20,284.4428,281.4507547169811,299.4872830819322,3.22365364842193,7.301530784657426,-4.077877136235496,45.162889792265105,301.8275,330.940440060176,272.71455993982397,12.7207249967144,304.4942665507892,14.21592800317805,18.43635983119162
2022-12-21,286.1162,281.7564814814815,299.2095952488536,2.8134724145752443,6.40391911064099,-3.5904466960657455,50.79268762632913,302.391,330.69531836124605,274.086681638754,12.823530354091945,304.8644906607726,33.035659248577694,20.777902462829093
2022-12-22,287.6538,282.04727272727274,298.94421429451654,2.4432908505692126,5.611793458626634,-3.1685026080574215,50.67226780045361,302.7035,330.63710720671395,274.7698927932861,12.483771043085376,304.9868287963998,32.631140972064536,26.62757607460677
2022-12-23,288.9029,282.27794642857145,298.2207207864226,1.9032535471391725,4.870085476329142,-2.9668319291899694,49.01269624070953,303.17475,330.1921618272298,276.1573381727702,12.060030254293565,305.09338425628573,27.26645811449662,30.977752778379624
2022-12-27,289.9863,282.3111403508772,295.6660442798003,0.5973182974758515,4.015532040558484,-3.4182137430826325,43.11794088499308,303.32475,329.8567131418018,276.7927868581982,12.115385236129738,305.05017238173866,6.472292424211175,22.123297170257455
2022-12-28,290.6219,282.2175,292.2503998652911,-1.014195853086278,3.009586461829532,-4.02378231491581,39.649865897261726,303.12075,330.42815988218615,275.8133401178138,12.091429147834754,304.90115594238904,5.850260311195865,13.196336949967895
2022-12-29,291.62710000000004,282.3683898305085,292.04487261705634,-1.1292659613263254,2.1818159771983607,-3.311081938524686,48.38334813608485,302.40025,330.1960490909651,274.60445090903494,12.557748494417988,304.13438616452356,29.858244988841367,14.060265908082812
2022-12-30,292.0771,282.5769166666667,292.56035032304607,-0.9066084568268593,1.5641310903933168,-2.470739547220176,50.42343280753942,301.29675,328.40427590683083,274.1892240931691,12.502909316245272,302.68851744928884,36.197431954287076,23.968645751441443
2023-01-03,292.6129,282.7797540983606,292.9948320824922,-0.7162459281526026,1.1080556866841331,-1.8243016148367357,50.46268696741452,300.02374999999995,325.70577174264133,274.34172825735857,12.301987222227753,301.0812348947582,36.31544873289908,34.12370855867585
2023-01-04,293.0097,283.20927419354837,295.97940806749364,0.5945651234086995,1.0053575740290464,-0.41079245062034686,57.88153836026886,299.86475,325.2569372516151,274.4725627483849,12.579345277782913,300.9710582096682,70.17543859512335,47.56277309410317
2023-01-05,293.55469999999997,283.6297619047619,298.47406114613113,1.6379120712312556,1.1318684734694884,0.5060435977617672,58.01733487343443,300.07175,325.7255764869217,274.41792351307834,12.369034900798418,301.19838583815425,89.01152808219247,65.16747180340498
2023-01-06,294.0453,284.128515625,301.57877730138,2.9033501406509004,1.4861648069057707,1.4171853337451297,60.765405194118266,300.42825000000005,326.7597618951466,274.0967381048535,12.419818122169959,301.6088037994752,97.18634686122732,85.4577711795144
2023-01-09,294.3763,284.60607692307696,304.0499087011291,3.831390221926654,1.9552098899099473,1.8761803320167065,60.48842892850954,300.67375000000004,327.47852547299976,273.8689745270003,12.13840254201496,301.7767347026292,86.47753157824653,90.89180217388878
2023-01-10,294.9883,285.2565909090909,308.3208343918329,5.5016052118500625,2.6644889542979704,2.837116257552092,65.93221274534706,301.05025,329.1775011566917,272.92299884330833,12.577088074728179,302.2072074724623,96.76439041657555,93.47608961868315
2023-01-11,295.6191,285.88350746268657,311.76431904786324,6.725145671626535,3.4766202977636835,3.2485253738628517,65.71151845899516,301.65425,331.5238986112229,271.7846013887771,12.216581783676164,302.8320769803817,96.26385412770348,93.16859204084187
2023-01-12,296.3841,286.5341911764706,315.10353376643354,7.836066024196384,4.348509443050224,3.48755658114616,66.93329805463043,302.14375,333.5824102223915,270.7050897776085,12.044683084842152,303.4547906897442,95.26368827518874,96.09731093982259
2023-01-13,297.3055,287.205,318.32470944526375,8.831732214680528,5.245153997376285,3.5865782173042433,68.0813057475951,302.89324999999997,336.5434265499401,269.24307345005985,11.738991435924854,304.22911361494647,93.94370651337852,95.15708297209024
2023-01-17,298.3699,287.7623571428572,319.76021681885214,8.984670315889673,5.993057261078963,2.99161305481071,62.360709412604606,304.68375000000003,339.33320125638295,270.0342987436171,11.559063476215933,306.9337267471196,83.50727387597244,90.90488955484658
2023-01-18,299.51529999999997,288.3055633802817,320.95472285178806,9.010879138023483,6.596621636467868,2.414257501555616,62.41738992896345,306.46475,341.74597051161936,271.1835294883806,11.364130370771937,309.3163959132637,83.68121441992915,87.04406493642671
2023-01-19,300.61510000000004,288.6871527777778,320.01386415146294,8.087129592538247,6.8947232276819435,1.1924063648563035,54.01586430871808,307.83875,342.27156694684265,273.40593305315736,11.476692487145371,310.7518669707592,62.49101365811482,76.55983398467215
2023-01-20,302.29310000000004,289.4243150684931,324.1022524875605,9.402743144166209,7.3963272109787965,2.0064159331874123,66.36450289592837,310.55425,346.97153844424884,274.1369615557512,12.672643023777846,316.24189117354507,97.53208292040915,81.23477033281772
2023-01-23,304.1723,290.3431756756757,330.1600247625495,11.516540164454057,8.220369801673849,3.2961703627802077,71.04091652559177,313.52725,354.97613690969484,272.0783630903051,13.311197093508,320.00654396460146,93.43900969751382,84.48736875867928
2023-01-24,306.3557,291.323,336.2818384420859,13.552745349415147,9.286844911222108,4.265900438193039,72.79116195574676,316.83125,363.22468259727543,270.4378174027246,13.111104443971712,323.3640459498637,97.40518961936976,96.12542741243094
2023-01-25,308.2155,292.3313815789474,342.0415041798884,15.323074251029482,10.494090779183583,4.828983471845898,73.88627674109054,320.48100000000005,370.93841921347405,270.02358078652605,12.917375555116593,325.59293050624836,98.55865443592826,96.46761791760396
