ticker,date,open,close,cash,shares,equity,daily_return,cumulative_return,drawdown,decision_action,raw_action,position_pct,executed_action,trade_quantity,trade_price,commission
AMZN,2022-11-10,92.935,96.63,85363.93800000001,0,85363.93800000001,0.0,-0.14636061999999994,-0.18805829931690587,HOLD,HOLD,0.0,HOLD,0,,0.0
AMZN,2022-11-11,97.88,100.79,85363.93800000001,0,85363.93800000001,0.0,-0.14636061999999994,-0.18805829931690587,HOLD,HOLD,0.0,HOLD,0,,0.0
AMZN,2022-11-12,97.88,100.79,85363.93800000001,0,85363.93800000001,0.0,-0.14636061999999994,-0.18805829931690587,HOLD,,0.0,HOLD,0,,0.0
AMZN,2022-11-13,97.88,100.79,85363.93800000001,0,85363.93800000001,0.0,-0.14636061999999994,-0.18805829931690587,HOLD,,0.0,HOLD,0,,0.0
AMZN,2022-11-14,98.77,98.49,85363.93800000001,0,85363.93800000001,0.0,-0.14636061999999994,-0.18805829931690587,HOLD,HOLD,0.0,HOLD,0,,0.0
AMZN,2022-11-15,103.21,98.94,85363.93800000001,0,85363.93800000001,0.0,-0.14636061999999994,-0.18805829931690587,HOLD,HOLD,0.0,HOLD,0,,0.0
AMZN,2022-11-16,96.85,97.12,85363.93800000001,0,85363.93800000001,0.0,-0.14636061999999994,-0.18805829931690587,HOLD,HOLD,0.0,HOLD,0,,0.0
AMZN,2022-11-17,95.37,94.85,85363.93800000001,0,85363.93800000001,0.0,-0.14636061999999994,-0.18805829931690587,HOLD,HOLD,0.0,HOLD,0,,0.0
AMZN,2022-11-18,95.95,94.14,85363.93800000001,0,85363.93800000001,0.0,-0.14636061999999994,-0.18805829931690587,SELL,SELL,-100.0,HOLD,0,,0.0
AMZN,2022-11-19,95.95,94.14,85363.93800000001,0,85363.93800000001,0.0,-0.14636061999999994,-0.18805829931690587,HOLD,,0.0,HOLD,0,,0.0
AMZN,2022-11-20,95.95,94.14,85363.93800000001,0,85363.93800000001,0.0,-0.14636061999999994,-0.18805829931690587,HOLD,,0.0,HOLD,0,,0.0
AMZN,2022-11-21,93.97,92.46,85363.93800000001,0,85363.93800000001,0.0,-0.14636061999999994,-0.18805829931690587,SELL,SELL,-100.0,HOLD,0,,0.0
AMZN,2022-11-22,92.62,93.2,85363.93800000001,0,85363.93800000001,0.0,-0.14636061999999994,-0.18805829931690587,SELL,SELL,-100.0,HOLD,0,,0.0
AMZN,2022-11-23,93.24,94.13,85363.93800000001,0,85363.93800000001,0.0,-0.14636061999999994,-0.18805829931690587,SELL,SELL,-100.0,HOLD,0,,0.0
AMZN,2022-11-24,93.24,94.13,85363.93800000001,0,85363.93800000001,0.0,-0.14636061999999994,-0.18805829931690587,HOLD,,0.0,HOLD,0,,0.0
AMZN,2022-11-25,93.79,93.41,85363.93800000001,0,85363.93800000001,0.0,-0.14636061999999994,-0.18805829931690587,SELL,SELL,-100.0,HOLD,0,,0.0
AMZN,2022-11-26,93.79,93.41,85363.93800000001,0,85363.93800000001,0.0,-0.14636061999999994,-0.18805829931690587,HOLD,,0.0,HOLD,0,,0.0
AMZN,2022-11-27,93.79,93.41,85363.93800000001,0,85363.93800000001,0.0,-0.14636061999999994,-0.18805829931690587,HOLD,,0.0,HOLD,0,,0.0
AMZN,2022-11-28,93.93,93.95,85363.93800000001,0,85363.93800000001,0.0,-0.14636061999999994,-0.18805829931690587,SELL,SELL,-100.0,HOLD,0,,0.0
AMZN,2022-11-29,94.04,92.42,85363.93800000001,0,85363.93800000001,0.0,-0.14636061999999994,-0.18805829931690587,SELL,SELL,-100.0,HOLD,0,,0.0
AMZN,2022-11-30,92.47,96.54,85363.93800000001,0,85363.93800000001,0.0,-0.14636061999999994,-0.18805829931690587,HOLD,HOLD,0.0,HOLD,0,,0.0
AMZN,2022-12-01,96.99,95.5,85363.93800000001,0,85363.93800000001,0.0,-0.14636061999999994,-0.18805829931690587,HOLD,HOLD,0.0,HOLD,0,,0.0
AMZN,2022-12-02,94.475,94.13,85363.93800000001,0,85363.93800000001,0.0,-0.14636061999999994,-0.18805829931690587,HOLD,HOLD,0.0,HOLD,0,,0.0
AMZN,2022-12-03,94.475,94.13,85363.93800000001,0,85363.93800000001,0.0,-0.14636061999999994,-0.18805829931690587,HOLD,,0.0,HOLD,0,,0.0
AMZN,2022-12-04,94.475,94.13,85363.93800000001,0,85363.93800000001,0.0,-0.14636061999999994,-0.18805829931690587,HOLD,,0.0,HOLD,0,,0.0
AMZN,2022-12-05,93.05,91.01,85363.93800000001,0,85363.93800000001,0.0,-0.14636061999999994,-0.18805829931690587,SELL,SELL,-100.0,HOLD,0,,0.0
AMZN,2022-12-06,90.5,88.25,85363.93800000001,0,85363.93800000001,0.0,-0.14636061999999994,-0.18805829931690587,SELL,SELL,-100.0,HOLD,0,,0.0
AMZN,2022-12-07,88.34,88.46,85363.93800000001,0,85363.93800000001,0.0,-0.14636061999999994,-0.18805829931690587,SELL,SELL,-100.0,HOLD,0,,0.0
AMZN,2022-12-08,89.24,90.35,85363.93800000001,0,85363.93800000001,0.0,-0.14636061999999994,-0.18805829931690587,SELL,SELL,-100.0,HOLD,0,,0.0
AMZN,2022-12-09,88.9,89.09,85363.93800000001,0,85363.93800000001,0.0,-0.14636061999999994,-0.18805829931690587,SELL,SELL,-100.0,HOLD,0,,0.0
AMZN,2022-12-10,88.9,89.09,85363.93800000001,0,85363.93800000001,0.0,-0.14636061999999994,-0.18805829931690587,HOLD,,0.0,HOLD,0,,0.0
AMZN,2022-12-11,88.9,89.09,85363.93800000001,0,85363.93800000001,0.0,-0.14636061999999994,-0.18805829931690587,HOLD,,0.0,HOLD,0,,0.0
AMZN,2022-12-12,89.21,90.55,85363.93800000001,0,85363.93800000001,0.0,-0.14636061999999994,-0.18805829931690587,SELL,SELL,-100.0,HOLD,0,,0.0
AMZN,2022-12-13,95.23,92.49,85363.93800000001,0,85363.93800000001,0.0,-0.14636061999999994,-0.18805829931690587,BUY,BUY,100.0,HOLD,0,,0.0
AMZN,2022-12-14,92.502,91.58,72.57620000001043,922,84509.3362,-0.010011274315859242,-0.15490663799999993,-0.19618687041092964,HOLD,HOLD,0.0,BUY,922,92.502,4.5178
AMZN,2022-12-15,89.89,88.45,72.57620000001043,922,81623.47620000002,-0.034148416373432466,-0.18376523799999978,-0.223635815846569,SELL,SELL,-100.0,HOLD,0,,0.0
AMZN,2022-12-16,88.265,87.86,81448.38840000001,0,81448.38840000001,-0.0021450666909970106,-0.18551611599999984,-0.2253011687980796,SELL,SELL,-100.0,SELL,922,88.265,4.5178
AMZN,2022-12-17,88.265,87.86,81448.38840000001,0,81448.38840000001,0.0,-0.18551611599999984,-0.2253011687980796,HOLD,,0.0,HOLD,0,,0.0
AMZN,2022-12-18,88.265,87.86,81448.38840000001,0,81448.38840000001,0.0,-0.18551611599999984,-0.2253011687980796,HOLD,,0.0,HOLD,0,,0.0
AMZN,2022-12-19,87.51,84.92,81448.38840000001,0,81448.38840000001,0.0,-0.18551611599999984,-0.2253011687980796,SELL,SELL,-100.0,HOLD,0,,0.0
AMZN,2022-12-20,85.33,85.19,81448.38840000001,0,81448.38840000001,0.0,-0.18551611599999984,-0.2253011687980796,SELL,SELL,-100.0,HOLD,0,,0.0
AMZN,2022-12-21,86.175,86.77,81448.38840000001,0,81448.38840000001,0.0,-0.18551611599999984,-0.2253011687980796,SELL,SELL,-100.0,HOLD,0,,0.0
AMZN,2022-12-22,85.52,83.79,81448.38840000001,0,81448.38840000001,0.0,-0.18551611599999984,-0.2253011687980796,SELL,SELL,-100.0,HOLD,0,,0.0
AMZN,2022-12-23,83.25,85.25,81448.38840000001,0,81448.38840000001,0.0,-0.18551611599999984,-0.2253011687980796,SELL,SELL,-100.0,HOLD,0,,0.0
AMZN,2022-12-24,83.25,85.25,81448.38840000001,0,81448.38840000001,0.0,-0.18551611599999984,-0.2253011687980796,HOLD,,0.0,HOLD,0,,0.0
AMZN,2022-12-25,83.25,85.25,81448.38840000001,0,81448.38840000001,0.0,-0.18551611599999984,-0.2253011687980796,HOLD,,0.0,HOLD,0,,0.0
AMZN,2022-12-26,83.25,85.25,81448.38840000001,0,81448.38840000001,0.0,-0.18551611599999984,-0.2253011687980796,HOLD,,0.0,HOLD,0,,0.0
AMZN,2022-12-27,84.97,83.04,81448.38840000001,0,81448.38840000001,0.0,-0.18551611599999984,-0.2253011687980796,SELL,SELL,-100.0,HOLD,0,,0.0
AMZN,2022-12-28,82.8,81.82,81448.38840000001,0,81448.38840000001,0.0,-0.18551611599999984,-0.2253011687980796,SELL,SELL,-100.0,HOLD,0,,0.0
AMZN,2022-12-29,82.87,84.18,81448.38840000001,0,81448.38840000001,0.0,-0.18551611599999984,-0.2253011687980796,SELL,SELL,-100.0,HOLD,0,,0.0
AMZN,2022-12-30,83.12,84.0,81448.38840000001,0,81448.38840000001,0.0,-0.18551611599999984,-0.2253011687980796,SELL,SELL,-100.0,HOLD,0,,0.0
AMZN,2022-12-31,83.12,84.0,81448.38840000001,0,81448.38840000001,0.0,-0.18551611599999984,-0.2253011687980796,HOLD,,0.0,HOLD,0,,0.0
AMZN,2023-01-01,83.12,84.0,81448.38840000001,0,81448.38840000001,0.0,-0.18551611599999984,-0.2253011687980796,HOLD,,0.0,HOLD,0,,0.0
AMZN,2023-01-02,83.12,84.0,81448.38840000001,0,81448.38840000001,0.0,-0.18551611599999984,-0.2253011687980796,HOLD,,0.0,HOLD,0,,0.0
AMZN,2023-01-03,85.46,85.82,81448.38840000001,0,81448.38840000001,0.0,-0.18551611599999984,-0.2253011687980796,HOLD,HOLD,0.0,HOLD,0,,0.0
AMZN,2023-01-04,86.55,85.14,81448.38840000001,0,81448.38840000001,0.0,-0.18551611599999984,-0.2253011687980796,HOLD,HOLD,0.0,HOLD,0,,0.0
AMZN,2023-01-05,85.33,83.12,81448.38840000001,0,81448.38840000001,0.0,-0.18551611599999984,-0.2253011687980796,SELL,SELL,-100.0,HOLD,0,,0.0
AMZN,2023-01-06,83.03,86.08,81448.38840000001,0,81448.38840000001,0.0,-0.18551611599999984,-0.2253011687980796,BUY,BUY,100.0,HOLD,0,,0.0
AMZN,2023-01-07,83.03,86.08,2897.373000000007,946,84329.053,0.0353679754331393,-0.15670947000000002,-0.1979016395680484,HOLD,,0.0,BUY,946,83.03,4.6354
AMZN,2023-01-08,83.03,86.08,2897.373000000007,946,84329.053,0.0,-0.15670947000000002,-0.1979016395680484,HOLD,,0.0,HOLD,0,,0.0
AMZN,2023-01-09,87.46,87.36,2897.373000000007,946,85539.933,0.014358989659234211,-0.14460067,-0.18638431750491735,BUY,BUY,100.0,HOLD,0,,0.0
AMZN,2023-01-10,87.57,89.87,6.573000000007141,979,87989.30300000001,0.028634228647338444,-0.12010696999999981,-0.1630870600212928,BUY,BUY,100.0,BUY,33,87.57,0.99
AMZN,2023-01-11,90.93,95.09,6.573000000007141,979,93099.683,0.05807955996651071,-0.06900317,-0.1144795247370507,BUY,BUY,100.0,HOLD,0,,0.0
AMZN,2023-01-12,96.93,95.27,6.573000000007141,979,93275.903,0.001892809882070079,-0.06724096999999996,-0.11280340283069745,BUY,BUY,100.0,HOLD,0,,0.0
AMZN,2023-01-13,94.18,98.12,6.573000000007141,979,96066.05300000001,0.029912870422707183,-0.03933946999999982,-0.08626480598010533,BUY,BUY,100.0,HOLD,0,,0.0
AMZN,2023-01-14,94.18,98.12,6.573000000007141,979,96066.05300000001,0.0,-0.03933946999999982,-0.08626480598010533,HOLD,,0.0,HOLD,0,,0.0
AMZN,2023-01-15,94.18,98.12,6.573000000007141,979,96066.05300000001,0.0,-0.03933946999999982,-0.08626480598010533,HOLD,,0.0,HOLD,0,,0.0
AMZN,2023-01-16,94.18,98.12,6.573000000007141,979,96066.05300000001,0.0,-0.03933946999999982,-0.08626480598010533,HOLD,,0.0,HOLD,0,,0.0
AMZN,2023-01-17,98.68,96.05,6.573000000007141,979,94039.523,-0.021095172922322658,-0.059604769999999974,-0.1055402079031671,BUY,BUY,100.0,HOLD,0,,0.0
AMZN,2023-01-18,97.25,95.46,6.573000000007141,979,93461.913,-0.006142204698337372,-0.06538087000000004,-0.11103416304065805,BUY,BUY,100.0,HOLD,0,,0.0
AMZN,2023-01-19,94.74,93.68,6.573000000007141,979,91719.293,-0.018645242153346397,-0.08280706999999998,-0.1276091463368172,BUY,BUY,100.0,HOLD,0,,0.0
AMZN,2023-01-20,93.86,97.25,6.573000000007141,979,95214.323,0.03810572329640616,-0.04785676999999999,-0.09436606186081242,BUY,BUY,100.0,HOLD,0,,0.0
AMZN,2023-01-21,93.86,97.25,6.573000000007141,979,95214.323,0.0,-0.04785676999999999,-0.09436606186081242,HOLD,,0.0,HOLD,0,,0.0
AMZN,2023-01-22,93.86,97.25,6.573000000007141,979,95214.323,0.0,-0.04785676999999999,-0.09436606186081242,HOLD,,0.0,HOLD,0,,0.0
AMZN,2023-01-23,97.56,97.52,6.573000000007141,979,95478.653,0.0027761579526224267,-0.04521346999999998,-0.09185187900128267,BUY,BUY,100.0,HOLD,0,,0.0
AMZN,2023-01-24,96.93,96.32,6.573000000007141,979,94303.853,-0.01230432105069601,-0.05696146999999996,-0.10302602504363723,BUY,BUY,100.0,HOLD,0,,0.0
AMZN,2023-01-25,92.56,97.18,6.573000000007141,979,95145.793,0.00892794910511241,-0.04854206999999999,-0.09501788704661651,BUY,BUY,100.0,HOLD,0,,0.0
AMZN,2023-01-26,98.235,99.22,6.573000000007141,979,97142.95300000001,0.020990523459087695,-0.028570469999999903,-0.07602183877461366,BUY,BUY,100.0,HOLD,0,,0.0
AMZN,2023-01-27,99.53,102.24,6.573000000007141,979,100099.533,0.030435352320409503,0.00099532999999985,-0.04790023790135489,BUY,BUY,100.0,HOLD,0,,0.0
AMZN,2023-01-28,99.53,102.24,6.573000000007141,979,100099.533,0.0,0.00099532999999985,-0.04790023790135489,HOLD,,0.0,HOLD,0,,0.0
AMZN,2023-01-29,99.53,102.24,6.573000000007141,979,100099.533,0.0,0.00099532999999985,-0.04790023790135489,HOLD,,0.0,HOLD,0,,0.0
AMZN,2023-01-30,101.09,100.55,6.573000000007141,979,98445.023,-0.01652864854024838,-0.015549770000000018,-0.06363716024433752,BUY,BUY,100.0,HOLD,0,,0.0
AMZN,2023-01-31,101.155,103.13,6.573000000007141,979,100970.843,0.025657162983241832,0.009708429999999879,-0.039612746253275266,BUY,BUY,100.0,HOLD,0,,0.0
AMZN,2023-02-01,102.53,105.15,6.573000000007141,979,102948.42300000001,0.019585654048664525,0.02948423,-0.020802933748644947,BUY,BUY,100.0,HOLD,0,,0.0
AMZN,2023-02-02,110.245,112.91,6.573000000007141,979,110545.463,0.07379462238095669,0.1054546300000001,0.0,BUY,BUY,100.0,HOLD,0,,0.0
AMZN,2023-02-03,105.26,103.39,6.573000000007141,979,101225.383,-0.08430992776248092,0.01225382999999991,-0.08430992776248092,HOLD,HOLD,0.0,HOLD,0,,0.0
AMZN,2023-02-04,105.26,103.39,6.573000000007141,979,101225.383,0.0,0.01225382999999991,-0.08430992776248092,HOLD,,0.0,HOLD,0,,0.0
AMZN,2023-02-05,105.26,103.39,6.573000000007141,979,101225.383,0.0,0.01225382999999991,-0.08430992776248092,HOLD,,0.0,HOLD,0,,0.0
AMZN,2023-02-06,102.925,102.18,6.573000000007141,979,100040.793,-0.011702499559818835,0.0004079299999999453,-0.095025790429771,SELL,SELL,-100.0,HOLD,0,,0.0
AMZN,2023-02-07,101.17,102.11,99047.20590000002,0,99047.20590000002,-0.009931819512866036,-0.009527940999999873,-0.10401383094302108,SELL,SELL,-100.0,SELL,979,101.17,4.7970999999999995
AMZN,2023-02-08,102.04,100.05,99047.20590000002,0,99047.20590000002,0.0,-0.009527940999999873,-0.10401383094302108,SELL,SELL,-100.0,HOLD,0,,0.0
AMZN,2023-02-09,101.32,98.24,99047.20590000002,0,99047.20590000002,0.0,-0.009527940999999873,-0.10401383094302108,SELL,SELL,-100.0,HOLD,0,,0.0
AMZN,2023-02-10,97.56,97.61,99047.20590000002,0,99047.20590000002,0.0,-0.009527940999999873,-0.10401383094302108,SELL,SELL,-100.0,HOLD,0,,0.0
AMZN,2023-02-11,97.56,97.61,99047.20590000002,0,99047.20590000002,0.0,-0.009527940999999873,-0.10401383094302108,HOLD,,0.0,HOLD,0,,0.0
AMZN,2023-02-12,97.56,97.61,99047.20590000002,0,99047.20590000002,0.0,-0.009527940999999873,-0.10401383094302108,HOLD,,0.0,HOLD,0,,0.0
AMZN,2023-02-13,97.85,99.54,99047.20590000002,0,99047.20590000002,0.0,-0.009527940999999873,-0.10401383094302108,SELL,SELL,-100.0,HOLD,0,,0.0
AMZN,2023-02-14,98.41,99.7,99047.20590000002,0,99047.20590000002,0.0,-0.009527940999999873,-0.10401383094302108,SELL,SELL,-100.0,HOLD,0,,0.0
AMZN,2023-02-15,99.09,101.16,99047.20590000002,0,99047.20590000002,0.0,-0.009527940999999873,-0.10401383094302108,SELL,SELL,-100.0,HOLD,0,,0.0
AMZN,2023-02-16,99.21,98.15,99047.20590000002,0,99047.20590000002,0.0,-0.009527940999999873,-0.10401383094302108,SELL,SELL,-100.0,HOLD,0,,0.0
AMZN,2023-02-17,97.8,97.2,99047.20590000002,0,99047.20590000002,0.0,-0.009527940999999873,-0.10401383094302108,SELL,SELL,-100.0,HOLD,0,,0.0
AMZN,2023-02-18,97.8,97.2,99047.20590000002,0,99047.20590000002,0.0,-0.009527940999999873,-0.10401383094302108,HOLD,,0.0,HOLD,0,,0.0
AMZN,2023-02-19,97.8,97.2,99047.20590000002,0,99047.20590000002,0.0,-0.009527940999999873,-0.10401383094302108,HOLD,,0.0,HOLD,0,,0.0
AMZN,2023-02-20,97.8,97.2,99047.20590000002,0,99047.20590000002,0.0,-0.009527940999999873,-0.10401383094302108,HOLD,,0.0,HOLD,0,,0.0
AMZN,2023-02-21,95.335,94.58,99047.20590000002,0,99047.20590000002,0.0,-0.009527940999999873,-0.10401383094302108,SELL,SELL,-100.0,HOLD,0,,0.0
AMZN,2023-02-22,95.1,95.79,99047.20590000002,0,99047.20590000002,0.0,-0.009527940999999873,-0.10401383094302108,SELL,SELL,-100.0,HOLD,0,,0.0
AMZN,2023-02-23,96.12,95.82,99047.20590000002,0,99047.20590000002,0.0,-0.009527940999999873,-0.10401383094302108,SELL,SELL,-100.0,HOLD,0,,0.0
AMZN,2023-02-24,93.53,93.5,99047.20590000002,0,99047.20590000002,0.0,-0.009527940999999873,-0.10401383094302108,SELL,SELL,-100.0,HOLD,0,,0.0
AMZN,2023-02-25,93.53,93.5,99047.20590000002,0,99047.20590000002,0.0,-0.009527940999999873,-0.10401383094302108,HOLD,,0.0,HOLD,0,,0.0
AMZN,2023-02-26,93.53,93.5,99047.20590000002,0,99047.20590000002,0.0,-0.009527940999999873,-0.10401383094302108,HOLD,,0.0,HOLD,0,,0.0
AMZN,2023-02-27,94.28,93.76,99047.20590000002,0,99047.20590000002,0.0,-0.009527940999999873,-0.10401383094302108,SELL,SELL,-100.0,HOLD,0,,0.0
AMZN,2023-02-28,93.14,94.23,99047.20590000002,0,99047.20590000002,0.0,-0.009527940999999873,-0.10401383094302108,SELL,SELL,-100.0,HOLD,0,,0.0
AMZN,2023-03-01,93.87,92.17,99047.20590000002,0,99047.20590000002,0.0,-0.009527940999999873,-0.10401383094302108,SELL,SELL,-100.0,HOLD,0,,0.0
AMZN,2023-03-02,91.41,92.13,99047.20590000002,0,99047.20590000002,0.0,-0.009527940999999873,-0.10401383094302108,SELL,SELL,-100.0,HOLD,0,,0.0
AMZN,2023-03-03,92.74,94.9,99047.20590000002,0,99047.20590000002,0.0,-0.009527940999999873,-0.10401383094302108,HOLD,HOLD,0.0,HOLD,0,,0.0
AMZN,2023-03-04,92.74,94.9,99047.20590000002,0,99047.20590000002,0.0,-0.009527940999999873,-0.10401383094302108,HOLD,,0.0,HOLD,0,,0.0
AMZN,2023-03-05,92.74,94.9,99047.20590000002,0,99047.20590000002,0.0,-0.009527940999999873,-0.10401383094302108,HOLD,,0.0,HOLD,0,,0.0
AMZN,2023-03-06,95.19,93.75,99047.20590000002,0,99047.20590000002,0.0,-0.009527940999999873,-0.10401383094302108,SELL,SELL,-100.0,HOLD,0,,0.0
AMZN,2023-03-07,94.06,93.55,99047.20590000002,0,99047.20590000002,0.0,-0.009527940999999873,-0.10401383094302108,SELL,SELL,-100.0,HOLD,0,,0.0
AMZN,2023-03-08,93.6,93.92,99047.20590000002,0,99047.20590000002,0.0,-0.009527940999999873,-0.10401383094302108,HOLD,HOLD,0.0,HOLD,0,,0.0
AMZN,2023-03-09,93.68,92.25,99047.20590000002,0,99047.20590000002,0.0,-0.009527940999999873,-0.10401383094302108,SELL,SELL,-100.0,HOLD,0,,0.0
AMZN,2023-03-10,92.67,90.73,99047.20590000002,0,99047.20590000002,0.0,-0.009527940999999873,-0.10401383094302108,SELL,SELL,-100.0,HOLD,0,,0.0
AMZN,2023-03-11,92.67,90.73,99047.20590000002,0,99047.20590000002,0.0,-0.009527940999999873,-0.10401383094302108,HOLD,,0.0,HOLD,0,,0.0
AMZN,2023-03-12,92.67,90.73,99047.20590000002,0,99047.20590000002,0.0,-0.009527940999999873,-0.10401383094302108,HOLD,,0.0,HOLD,0,,0.0
AMZN,2023-03-13,89.97,92.43,99047.20590000002,0,99047.20590000002,0.0,-0.009527940999999873,-0.10401383094302108,SELL,SELL,-100.0,HOLD,0,,0.0
AMZN,2023-03-14,93.83,94.88,99047.20590000002,0,99047.20590000002,0.0,-0.009527940999999873,-0.10401383094302108,BUY,BUY,100.0,HOLD,0,,0.0
AMZN,2023-03-15,93.22,96.2,1813.6352000000188,1043,102150.23520000002,0.031328791880640194,0.02150235200000017,-0.07594366672470287,BUY,BUY,100.0,BUY,1043,93.22,5.1107
AMZN,2023-03-16,95.75,100.04,89.1452000000188,1061,106231.58520000002,0.039954386712953927,0.06231585200000023,-0.03902356264046758,BUY,BUY,100.0,BUY,18,95.75,0.99
AMZN,2023-03-17,99.79,98.95,89.1452000000188,1061,105075.09520000001,-0.010886498566530012,0.050750952000000016,-0.049485231248251216,BUY,BUY,100.0,HOLD,0,,0.0
